Maschine,Alarmident,Alarmtext,Alarmgruppe,Startzeit,Endzeit,Alarmtext_Cleaned,Alarmtext_eng
LSL_FT5_3,182.186,Unbekannter Alarm 186,Alarm,02.04.2018 22:27:36,02.04.2018 22:27:55,Unbekannter Alarm 186,Unknown alarm 186
LSL_FT5_3,182.186,Unbekannter Alarm 186,Alarm,03.04.2018 00:54:47,03.04.2018 00:54:56,Unbekannter Alarm 186,Unknown alarm 186
LSL_FT5_3,182.186,Unbekannter Alarm 186,Alarm,03.04.2018 04:06:57,03.04.2018 04:08:38,Unbekannter Alarm 186,Unknown alarm 186
LSL_FT5_3,182.186,Unbekannter Alarm 186,Alarm,03.04.2018 04:11:54,03.04.2018 04:11:54,Unbekannter Alarm 186,Unknown alarm 186
LSL_FT5_3,182.186,Unbekannter Alarm 186,Alarm,03.04.2018 04:19:48,03.04.2018 04:20:25,Unbekannter Alarm 186,Unknown alarm 186
LSL_FT5_3,182.186,Unbekannter Alarm 186,Alarm,03.04.2018 04:48:44,03.04.2018 04:51:19,Unbekannter Alarm 186,Unknown alarm 186
LSL_FT5_3,182.186,Unbekannter Alarm 186,Alarm,03.04.2018 05:38:52,03.04.2018 05:39:27,Unbekannter Alarm 186,Unknown alarm 186
LSL_FT5_3,182.186,Unbekannter Alarm 186,Alarm,03.04.2018 07:14:49,03.04.2018 07:14:58,Unbekannter Alarm 186,Unknown alarm 186
LSL_FT5_3,182.186,Unbekannter Alarm 186,Alarm,03.04.2018 10:46:22,03.04.2018 10:46:22,Unbekannter Alarm 186,Unknown alarm 186
LSL_FT5_3,182.186,Unbekannter Alarm 186,Alarm,03.04.2018 20:37:47,03.04.2018 20:38:55,Unbekannter Alarm 186,Unknown alarm 186
LSL_FT5_3,182.186,Unbekannter Alarm 186,Alarm,05.04.2018 12:49:53,05.04.2018 12:51:14,Unbekannter Alarm 186,Unknown alarm 186
LSL_FT5_3,182.186,Unbekannter Alarm 186,Alarm,06.04.2018 09:57:11,06.04.2018 09:58:58,Unbekannter Alarm 186,Unknown alarm 186
LSL_FT5_3,182.186,Unbekannter Alarm 186,Alarm,06.04.2018 19:59:55,06.04.2018 20:00:29,Unbekannter Alarm 186,Unknown alarm 186
LSL_FT5_3,182.186,Unbekannter Alarm 186,Alarm,06.04.2018 20:06:15,06.04.2018 20:06:15,Unbekannter Alarm 186,Unknown alarm 186
LSL_FT5_3,182.194,Unbekannter Alarm 194,Alarm,02.04.2018 22:27:36,02.04.2018 22:27:55,Unbekannter Alarm 194,Unknown alarm 194
LSL_FT5_3,182.194,Unbekannter Alarm 194,Alarm,06.04.2018 20:06:15,06.04.2018 20:06:15,Unbekannter Alarm 194,Unknown alarm 194
LSL_FT5_3,182.194,Unbekannter Alarm 194,Alarm,03.04.2018 10:46:22,03.04.2018 10:46:22,Unbekannter Alarm 194,Unknown alarm 194
LSL_FT5_3,182.194,Unbekannter Alarm 194,Alarm,03.04.2018 04:11:54,03.04.2018 04:11:54,Unbekannter Alarm 194,Unknown alarm 194
LSL_FT5_3,182.196,Unbekannter Alarm 196,Alarm,03.04.2018 10:46:22,03.04.2018 10:46:22,Unbekannter Alarm 196,Unknown alarm 196
LSL_FT5_3,182.196,Unbekannter Alarm 196,Alarm,03.04.2018 04:11:54,03.04.2018 04:11:54,Unbekannter Alarm 196,Unknown alarm 196
LSL_FT5_3,182.196,Unbekannter Alarm 196,Alarm,02.04.2018 22:27:36,02.04.2018 22:27:55,Unbekannter Alarm 196,Unknown alarm 196
LSL_FT5_3,182.196,Unbekannter Alarm 196,Alarm,06.04.2018 20:06:15,06.04.2018 20:06:15,Unbekannter Alarm 196,Unknown alarm 196
LSL_FT5_3,182.198,Unbekannter Alarm 198,Alarm,03.04.2018 10:46:22,03.04.2018 10:46:22,Unbekannter Alarm 198,Unknown alarm 198
LSL_FT5_3,182.198,Unbekannter Alarm 198,Alarm,03.04.2018 04:11:54,03.04.2018 04:11:54,Unbekannter Alarm 198,Unknown alarm 198
LSL_FT5_3,182.198,Unbekannter Alarm 198,Alarm,02.04.2018 22:27:36,02.04.2018 22:27:55,Unbekannter Alarm 198,Unknown alarm 198
LSL_FT5_3,182.198,Unbekannter Alarm 198,Alarm,06.04.2018 20:06:15,06.04.2018 20:06:15,Unbekannter Alarm 198,Unknown alarm 198
LSL_FT5_3,182.199,Unbekannter Alarm 199,Alarm,06.04.2018 20:06:15,06.04.2018 20:06:15,Unbekannter Alarm 199,Unknown alarm 199
LSL_FT5_3,182.199,Unbekannter Alarm 199,Alarm,03.04.2018 10:46:22,03.04.2018 10:46:22,Unbekannter Alarm 199,Unknown alarm 199
LSL_FT5_3,182.199,Unbekannter Alarm 199,Alarm,03.04.2018 04:11:54,03.04.2018 04:11:54,Unbekannter Alarm 199,Unknown alarm 199
LSL_FT5_3,182.199,Unbekannter Alarm 199,Alarm,02.04.2018 22:27:36,02.04.2018 22:27:55,Unbekannter Alarm 199,Unknown alarm 199
LSL_FT5_3,182.2,Sicherheitstüren nicht verriegelt!,Alarm,07.04.2018 02:51:59,07.04.2018 02:52:42,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT5_3,182.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 20:26:59,06.04.2018 20:27:18,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT5_3,182.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 00:55:34,03.04.2018 00:55:42,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT5_3,182.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 04:08:24,03.04.2018 04:11:07,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT5_3,182.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 04:20:10,03.04.2018 04:20:25,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT5_3,182.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 04:48:46,03.04.2018 04:51:19,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT5_3,182.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 04:52:15,03.04.2018 04:52:40,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT5_3,182.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 05:39:01,03.04.2018 05:39:27,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT5_3,182.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 07:15:09,03.04.2018 07:15:28,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT5_3,182.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 07:16:49,03.04.2018 07:17:18,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT5_3,182.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 10:42:58,03.04.2018 10:43:33,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT5_3,182.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 10:45:51,03.04.2018 10:45:51,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT5_3,182.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 20:32:01,03.04.2018 20:32:14,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT5_3,182.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 20:00:40,06.04.2018 20:01:07,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT5_3,182.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 20:00:13,06.04.2018 20:00:29,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT5_3,182.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 09:59:21,06.04.2018 10:00:23,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT5_3,182.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 09:57:45,06.04.2018 09:58:58,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT5_3,182.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 20:03:59,05.04.2018 20:04:15,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT5_3,182.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 20:01:14,05.04.2018 20:01:26,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT5_3,182.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 19:56:16,05.04.2018 19:56:31,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT5_3,182.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 12:50:49,05.04.2018 12:51:14,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT5_3,182.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 09:59:49,04.04.2018 10:00:18,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT5_3,182.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 09:59:32,04.04.2018 09:59:39,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT5_3,182.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 09:59:06,04.04.2018 09:59:27,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT5_3,182.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 20:38:39,03.04.2018 20:38:55,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT5_3,182.200,Unbekannter Alarm 200,Alarm,03.04.2018 04:11:54,03.04.2018 04:11:54,Unbekannter Alarm 200,Unknown alarm 200
LSL_FT5_3,182.200,Unbekannter Alarm 200,Alarm,06.04.2018 20:06:15,06.04.2018 20:06:15,Unbekannter Alarm 200,Unknown alarm 200
LSL_FT5_3,182.200,Unbekannter Alarm 200,Alarm,03.04.2018 10:46:22,03.04.2018 10:46:22,Unbekannter Alarm 200,Unknown alarm 200
LSL_FT5_3,182.200,Unbekannter Alarm 200,Alarm,02.04.2018 22:27:36,02.04.2018 22:27:55,Unbekannter Alarm 200,Unknown alarm 200
LSL_FT5_3,182.201,Unbekannter Alarm 201,Alarm,06.04.2018 20:06:15,06.04.2018 20:06:15,Unbekannter Alarm 201,Unknown alarm 201
LSL_FT5_3,182.201,Unbekannter Alarm 201,Alarm,03.04.2018 10:46:22,03.04.2018 10:46:22,Unbekannter Alarm 201,Unknown alarm 201
LSL_FT5_3,182.201,Unbekannter Alarm 201,Alarm,02.04.2018 22:27:36,02.04.2018 22:27:55,Unbekannter Alarm 201,Unknown alarm 201
LSL_FT5_3,182.201,Unbekannter Alarm 201,Alarm,03.04.2018 04:11:54,03.04.2018 04:11:54,Unbekannter Alarm 201,Unknown alarm 201
LSL_FT5_3,182.202,Unbekannter Alarm 202,Alarm,03.04.2018 10:46:22,03.04.2018 10:46:22,Unbekannter Alarm 202,Unknown alarm 202
LSL_FT5_3,182.202,Unbekannter Alarm 202,Alarm,03.04.2018 04:11:54,03.04.2018 04:11:54,Unbekannter Alarm 202,Unknown alarm 202
LSL_FT5_3,182.202,Unbekannter Alarm 202,Alarm,02.04.2018 22:27:36,02.04.2018 22:27:55,Unbekannter Alarm 202,Unknown alarm 202
LSL_FT5_3,182.202,Unbekannter Alarm 202,Alarm,06.04.2018 20:06:15,06.04.2018 20:06:15,Unbekannter Alarm 202,Unknown alarm 202
LSL_FT5_3,182.56,Timeout Wagenanhebung Seite 3,Alarm,04.04.2018 09:59:37,04.04.2018 09:59:39,Timeout Wagenanhebung Seite 3,Timeout car raising Page 3
LSL_FT5_3,182.7,LP am festen Saugarm verloren!,Alarm,05.04.2018 20:01:07,05.04.2018 20:01:32,LP am festen Saugarm verloren!,LP lost on the fixed suction arm!
LSL_FT5_3,182.7,LP am festen Saugarm verloren!,Alarm,05.04.2018 19:56:19,05.04.2018 19:56:39,LP am festen Saugarm verloren!,LP lost on the fixed suction arm!
LSL_FT5_3,182.7,LP am festen Saugarm verloren!,Alarm,05.04.2018 12:50:52,05.04.2018 12:52:31,LP am festen Saugarm verloren!,LP lost on the fixed suction arm!
LSL_FT5_3,182.7,LP am festen Saugarm verloren!,Alarm,03.04.2018 20:38:43,03.04.2018 20:39:00,LP am festen Saugarm verloren!,LP lost on the fixed suction arm!
LSL_FT5_3,182.7,LP am festen Saugarm verloren!,Alarm,03.04.2018 07:16:39,03.04.2018 07:17:18,LP am festen Saugarm verloren!,LP lost on the fixed suction arm!
LSL_FT5_3,182.7,LP am festen Saugarm verloren!,Alarm,03.04.2018 05:39:06,03.04.2018 05:39:36,LP am festen Saugarm verloren!,LP lost on the fixed suction arm!
LSL_FT5_3,182.7,LP am festen Saugarm verloren!,Alarm,03.04.2018 04:52:31,03.04.2018 04:52:46,LP am festen Saugarm verloren!,LP lost on the fixed suction arm!
LSL_FT5_3,182.7,LP am festen Saugarm verloren!,Alarm,03.04.2018 04:50:50,03.04.2018 04:51:32,LP am festen Saugarm verloren!,LP lost on the fixed suction arm!
LSL_FT5_3,182.7,LP am festen Saugarm verloren!,Alarm,03.04.2018 04:20:15,03.04.2018 04:20:31,LP am festen Saugarm verloren!,LP lost on the fixed suction arm!
LSL_FT5_3,182.7,LP am festen Saugarm verloren!,Alarm,03.04.2018 04:08:27,03.04.2018 04:20:15,LP am festen Saugarm verloren!,LP lost on the fixed suction arm!
LSL_FT5_3,182.7,LP am festen Saugarm verloren!,Alarm,07.04.2018 02:52:08,07.04.2018 02:52:58,LP am festen Saugarm verloren!,LP lost on the fixed suction arm!
LSL_FT5_3,182.7,LP am festen Saugarm verloren!,Alarm,06.04.2018 20:27:07,06.04.2018 20:27:19,LP am festen Saugarm verloren!,LP lost on the fixed suction arm!
LSL_FT5_3,182.7,LP am festen Saugarm verloren!,Alarm,06.04.2018 20:00:16,06.04.2018 20:00:29,LP am festen Saugarm verloren!,LP lost on the fixed suction arm!
LSL_FT5_3,182.7,LP am festen Saugarm verloren!,Alarm,05.04.2018 20:03:51,05.04.2018 20:04:20,LP am festen Saugarm verloren!,LP lost on the fixed suction arm!
LSL_FT5_3,182.8,LP am beweglichen Saugarm verloren!,Alarm,07.04.2018 02:52:08,07.04.2018 02:52:58,LP am beweglichen Saugarm verloren!,LP lost the movable suction arm!
LSL_FT5_3,182.8,LP am beweglichen Saugarm verloren!,Alarm,03.04.2018 04:08:27,03.04.2018 04:20:15,LP am beweglichen Saugarm verloren!,LP lost the movable suction arm!
LSL_FT5_3,182.8,LP am beweglichen Saugarm verloren!,Alarm,06.04.2018 20:27:07,06.04.2018 20:27:19,LP am beweglichen Saugarm verloren!,LP lost the movable suction arm!
LSL_FT5_3,182.8,LP am beweglichen Saugarm verloren!,Alarm,06.04.2018 20:00:17,06.04.2018 20:00:29,LP am beweglichen Saugarm verloren!,LP lost the movable suction arm!
LSL_FT5_3,182.8,LP am beweglichen Saugarm verloren!,Alarm,05.04.2018 20:03:51,05.04.2018 20:04:20,LP am beweglichen Saugarm verloren!,LP lost the movable suction arm!
LSL_FT5_3,182.8,LP am beweglichen Saugarm verloren!,Alarm,05.04.2018 20:01:07,05.04.2018 20:01:32,LP am beweglichen Saugarm verloren!,LP lost the movable suction arm!
LSL_FT5_3,182.8,LP am beweglichen Saugarm verloren!,Alarm,05.04.2018 19:56:20,05.04.2018 19:56:39,LP am beweglichen Saugarm verloren!,LP lost the movable suction arm!
LSL_FT5_3,182.8,LP am beweglichen Saugarm verloren!,Alarm,05.04.2018 12:50:53,05.04.2018 12:52:31,LP am beweglichen Saugarm verloren!,LP lost the movable suction arm!
LSL_FT5_3,182.8,LP am beweglichen Saugarm verloren!,Alarm,03.04.2018 20:38:43,03.04.2018 20:39:00,LP am beweglichen Saugarm verloren!,LP lost the movable suction arm!
LSL_FT5_3,182.8,LP am beweglichen Saugarm verloren!,Alarm,03.04.2018 07:16:39,03.04.2018 07:17:18,LP am beweglichen Saugarm verloren!,LP lost the movable suction arm!
LSL_FT5_3,182.8,LP am beweglichen Saugarm verloren!,Alarm,03.04.2018 05:39:06,03.04.2018 05:39:36,LP am beweglichen Saugarm verloren!,LP lost the movable suction arm!
LSL_FT5_3,182.8,LP am beweglichen Saugarm verloren!,Alarm,03.04.2018 04:52:32,03.04.2018 04:52:46,LP am beweglichen Saugarm verloren!,LP lost the movable suction arm!
LSL_FT5_3,182.8,LP am beweglichen Saugarm verloren!,Alarm,03.04.2018 04:50:50,03.04.2018 04:51:32,LP am beweglichen Saugarm verloren!,LP lost the movable suction arm!
LSL_FT5_3,182.8,LP am beweglichen Saugarm verloren!,Alarm,03.04.2018 04:20:15,03.04.2018 04:20:31,LP am beweglichen Saugarm verloren!,LP lost the movable suction arm!
LSL_FT5_3,182.90,Zeitüberwachung Platteneinlauf!,Alarm,03.04.2018 07:15:05,03.04.2018 07:15:28,Zeitüberwachung Platteneinlauf!,Time monitoring disk enema!
LSL_BELTRON2,121.1,Grenzwertalarm UV1,Alarm,02.04.2018 00:00:00,06.04.2018 10:52:32,Grenzwertalarm UV1,Limit alarm UV1
LSL_BELTRON2,121.2,Grenzwertalarm UV2,Alarm,02.04.2018 00:00:00,06.04.2018 10:52:32,Grenzwertalarm UV2,Limit alarm UV2
LSL_BELTRON2,121.41,Stau (?berwachungswalze-3),Alarm,02.04.2018 00:00:00,06.04.2018 10:52:32,Stau (?berwachungswalze-3),Jam (berwachungswalze-3)
LSL_BELTRON2,121.8,Frequenzumr.K?hlung Trocknungsgut,Alarm,02.04.2018 00:00:00,06.04.2018 10:52:32,Frequenzumr.K?hlung Trocknungsgut,Frequenzumr.Khlung be dried
LSL_FT6_1,185.161,Unbekannter Alarm 161,Alarm,06.04.2018 23:57:47,06.04.2018 23:59:16,Unbekannter Alarm 161,Unknown alarm 161
LSL_FT6_1,185.162,Unbekannter Alarm 162,Alarm,06.04.2018 23:57:47,06.04.2018 23:59:16,Unbekannter Alarm 162,Unknown alarm 162
LSL_FT6_1,185.164,Unbekannter Alarm 164,Alarm,06.04.2018 23:57:47,06.04.2018 23:59:16,Unbekannter Alarm 164,Unknown alarm 164
LSL_FT6_1,185.166,Unbekannter Alarm 166,Alarm,06.04.2018 23:57:47,06.04.2018 23:59:16,Unbekannter Alarm 166,Unknown alarm 166
LSL_FT6_1,185.167,Unbekannter Alarm 167,Alarm,06.04.2018 23:57:47,06.04.2018 23:59:16,Unbekannter Alarm 167,Unknown alarm 167
LSL_FT6_1,185.168,Unbekannter Alarm 168,Alarm,06.04.2018 23:57:47,06.04.2018 23:59:16,Unbekannter Alarm 168,Unknown alarm 168
LSL_FT6_1,185.169,Unbekannter Alarm 169,Alarm,06.04.2018 23:57:47,06.04.2018 23:59:16,Unbekannter Alarm 169,Unknown alarm 169
LSL_FT6_1,185.170,Unbekannter Alarm 170,Alarm,06.04.2018 23:57:47,06.04.2018 23:59:16,Unbekannter Alarm 170,Unknown alarm 170
LSL_FT6_1,185.177,Unbekannter Alarm 177,Alarm,05.04.2018 20:47:10,05.04.2018 20:48:13,Unbekannter Alarm 177,Unknown alarm 177
LSL_FT6_1,185.177,Unbekannter Alarm 177,Alarm,06.04.2018 21:40:00,06.04.2018 21:40:04,Unbekannter Alarm 177,Unknown alarm 177
LSL_FT6_1,185.177,Unbekannter Alarm 177,Alarm,06.04.2018 21:40:34,06.04.2018 21:43:33,Unbekannter Alarm 177,Unknown alarm 177
LSL_FT6_1,185.177,Unbekannter Alarm 177,Alarm,06.04.2018 23:57:47,06.04.2018 23:59:16,Unbekannter Alarm 177,Unknown alarm 177
LSL_FT6_1,185.178,Unbekannter Alarm 178,Alarm,06.04.2018 23:57:47,06.04.2018 23:59:16,Unbekannter Alarm 178,Unknown alarm 178
LSL_FT6_1,185.178,Unbekannter Alarm 178,Alarm,06.04.2018 21:40:00,06.04.2018 21:40:04,Unbekannter Alarm 178,Unknown alarm 178
LSL_FT6_1,185.178,Unbekannter Alarm 178,Alarm,06.04.2018 21:40:34,06.04.2018 21:43:33,Unbekannter Alarm 178,Unknown alarm 178
LSL_FT6_1,185.178,Unbekannter Alarm 178,Alarm,05.04.2018 20:47:10,05.04.2018 20:48:13,Unbekannter Alarm 178,Unknown alarm 178
LSL_FT6_1,185.180,Unbekannter Alarm 180,Alarm,05.04.2018 20:47:10,05.04.2018 20:48:13,Unbekannter Alarm 180,Unknown alarm 180
LSL_FT6_1,185.180,Unbekannter Alarm 180,Alarm,06.04.2018 21:40:00,06.04.2018 21:40:04,Unbekannter Alarm 180,Unknown alarm 180
LSL_FT6_1,185.180,Unbekannter Alarm 180,Alarm,06.04.2018 21:40:34,06.04.2018 21:43:33,Unbekannter Alarm 180,Unknown alarm 180
LSL_FT6_1,185.180,Unbekannter Alarm 180,Alarm,06.04.2018 23:57:47,06.04.2018 23:59:16,Unbekannter Alarm 180,Unknown alarm 180
LSL_FT6_1,185.182,Unbekannter Alarm 182,Alarm,06.04.2018 23:57:47,06.04.2018 23:59:16,Unbekannter Alarm 182,Unknown alarm 182
LSL_FT6_1,185.182,Unbekannter Alarm 182,Alarm,06.04.2018 21:40:34,06.04.2018 21:43:33,Unbekannter Alarm 182,Unknown alarm 182
LSL_FT6_1,185.182,Unbekannter Alarm 182,Alarm,06.04.2018 21:40:00,06.04.2018 21:40:04,Unbekannter Alarm 182,Unknown alarm 182
LSL_FT6_1,185.182,Unbekannter Alarm 182,Alarm,05.04.2018 20:47:10,05.04.2018 20:48:13,Unbekannter Alarm 182,Unknown alarm 182
LSL_FT6_1,185.183,Unbekannter Alarm 183,Alarm,06.04.2018 21:40:00,06.04.2018 21:40:04,Unbekannter Alarm 183,Unknown alarm 183
LSL_FT6_1,185.183,Unbekannter Alarm 183,Alarm,06.04.2018 21:40:34,06.04.2018 21:43:33,Unbekannter Alarm 183,Unknown alarm 183
LSL_FT6_1,185.183,Unbekannter Alarm 183,Alarm,06.04.2018 23:57:47,06.04.2018 23:59:16,Unbekannter Alarm 183,Unknown alarm 183
LSL_FT6_1,185.183,Unbekannter Alarm 183,Alarm,05.04.2018 20:47:10,05.04.2018 20:48:13,Unbekannter Alarm 183,Unknown alarm 183
LSL_FT6_1,185.184,Unbekannter Alarm 184,Alarm,05.04.2018 20:47:10,05.04.2018 20:48:13,Unbekannter Alarm 184,Unknown alarm 184
LSL_FT6_1,185.184,Unbekannter Alarm 184,Alarm,06.04.2018 21:40:00,06.04.2018 21:40:04,Unbekannter Alarm 184,Unknown alarm 184
LSL_FT6_1,185.184,Unbekannter Alarm 184,Alarm,06.04.2018 23:57:47,06.04.2018 23:59:16,Unbekannter Alarm 184,Unknown alarm 184
LSL_FT6_1,185.184,Unbekannter Alarm 184,Alarm,06.04.2018 21:40:34,06.04.2018 21:43:33,Unbekannter Alarm 184,Unknown alarm 184
LSL_FT6_1,185.185,Unbekannter Alarm 185,Alarm,05.04.2018 20:47:10,05.04.2018 20:48:13,Unbekannter Alarm 185,Unknown alarm 185
LSL_FT6_1,185.185,Unbekannter Alarm 185,Alarm,06.04.2018 21:40:00,06.04.2018 21:40:04,Unbekannter Alarm 185,Unknown alarm 185
LSL_FT6_1,185.185,Unbekannter Alarm 185,Alarm,06.04.2018 21:40:34,06.04.2018 21:43:33,Unbekannter Alarm 185,Unknown alarm 185
LSL_FT6_1,185.185,Unbekannter Alarm 185,Alarm,06.04.2018 23:57:47,06.04.2018 23:59:16,Unbekannter Alarm 185,Unknown alarm 185
LSL_FT6_1,185.186,Unbekannter Alarm 186,Alarm,06.04.2018 21:40:00,06.04.2018 21:40:04,Unbekannter Alarm 186,Unknown alarm 186
LSL_FT6_1,185.186,Unbekannter Alarm 186,Alarm,06.04.2018 21:40:34,06.04.2018 21:43:33,Unbekannter Alarm 186,Unknown alarm 186
LSL_FT6_1,185.186,Unbekannter Alarm 186,Alarm,06.04.2018 23:57:47,06.04.2018 23:59:16,Unbekannter Alarm 186,Unknown alarm 186
LSL_FT6_1,185.186,Unbekannter Alarm 186,Alarm,05.04.2018 20:47:10,05.04.2018 20:48:13,Unbekannter Alarm 186,Unknown alarm 186
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 23:58:09,06.04.2018 23:59:16,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,03.04.2018 04:06:46,03.04.2018 04:07:02,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 21:45:23,06.04.2018 21:45:53,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 21:43:45,06.04.2018 21:44:10,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 21:38:57,06.04.2018 21:39:11,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 19:18:52,06.04.2018 19:19:02,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 18:32:51,06.04.2018 18:33:27,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,06.04.2018 03:22:06,06.04.2018 03:22:17,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 22:14:41,05.04.2018 22:15:24,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 19:24:11,05.04.2018 19:24:39,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 15:46:34,05.04.2018 15:47:02,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 07:06:16,05.04.2018 07:06:25,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,05.04.2018 00:16:53,05.04.2018 00:17:13,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 23:47:23,04.04.2018 23:47:39,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 23:45:34,04.04.2018 23:46:07,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 16:13:34,04.04.2018 16:13:45,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 15:57:08,04.04.2018 15:57:17,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 05:05:43,04.04.2018 05:06:50,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
LSL_FT6_1,185.2,Sicherheitstüren nicht verriegelt!,Alarm,04.04.2018 05:04:43,04.04.2018 05:05:01,Sicherheitstüren nicht verriegelt!,Security doors unlocked!
